participant_id	apm_corr	apm_incorr	apm_RT
sub-pp110	1.0	0.0	11471.0
sub-pp110	1.0	0.0	9574.5
sub-pp110	1.0	0.0	8652.0
sub-pp110	1.0	0.0	15479.600000023842
sub-pp110	1.0	0.0	12819.0
sub-pp110	0.0	1.0	44965.20000004768
sub-pp110	0.0	1.0	31508.900000035763
sub-pp110	0.0	1.0	12974.399999976158
sub-pp110	0.0	1.0	73013.59999996424
sub-pp110	0.0	1.0	8189.799999952316
sub-pp110	1.0	0.0	12978.100000023842
sub-pp110	1.0	0.0	20455.19999998808
sub-pp110	1.0	0.0	57575.5
sub-pp110	1.0	0.0	13546.899999976158
sub-pp110	0.0	1.0	84325.5
sub-pp110	0.0	1.0	36213.0
sub-pp110	1.0	0.0	39136.19999998808
sub-pp110	0.0	1.0	125382.09999996424
sub-pp110	0.0	1.0	95919.10000002384
sub-pp110	1.0	0.0	146056.39999997616
sub-pp110	1.0	0.0	87772.20000004768
sub-pp110	1.0	0.0	51300.0
sub-pp110	0.0	1.0	97584.30000001192
