participant_id	digit-back_corr	digit-back_incorr	digit-back_RT	digit-back_response
sub-pp106	1.0	0.0	1294.199999999255	13
sub-pp106	1.0	0.0	1711.5	42
sub-pp106	1.0	0.0	1425.0	64
sub-pp106	1.0	0.0	1714.2000000001865	75
sub-pp106	1.0	0.0	2581.5	926
sub-pp106	1.0	0.0	3044.5	574
sub-pp106	1.0	0.0	5079.299999999814	9728
sub-pp106	1.0	0.0	5786.299999999814	8694
sub-pp106	1.0	0.0	13441.299999999814	34856
sub-pp106	1.0	0.0	6009.599999999628	68451
sub-pp106	0.0	1.0	10691.300000000743	841735
sub-pp106	1.0	0.0	10245.299999999814	658427
sub-pp106	0.0	1.0	18058.19999999925	2639145
sub-pp106	0.0	1.0	20410.300000000745	8627493
