participant_id	rtt-sub_corr	rtt-sub_incorr	rtt-sub_RT
sub-pp053	1.0	0.0	1227.7000000178814
sub-pp053	1.0	0.0	1711.0
sub-pp053	1.0	0.0	1029.199999988079
sub-pp053	1.0	0.0	1019.3000000119208
sub-pp053	1.0	0.0	1260.7000000178814
sub-pp053	1.0	0.0	1099.0
sub-pp053	1.0	0.0	1049.699999988079
sub-pp053	1.0	0.0	1126.9000000059605
sub-pp053	1.0	0.0	1285.9000000059605
sub-pp053	1.0	0.0	1228.199999988079
sub-pp053	1.0	0.0	1377.199999988079
sub-pp053	1.0	0.0	962.5
sub-pp053	1.0	0.0	977.9000000059604
sub-pp053	1.0	0.0	1144.899999976158
sub-pp053	1.0	0.0	979.2999999821186
sub-pp053	1.0	0.0	2111.0
sub-pp053	1.0	0.0	2208.399999976158
sub-pp053	1.0	0.0	5524.4000000059605
sub-pp053	1.0	0.0	2119.7999999821186
sub-pp053	1.0	0.0	1703.7000000178814
sub-pp053	1.0	0.0	1391.0
sub-pp053	1.0	0.0	1683.300000011921
sub-pp053	1.0	0.0	2024.2000000178807
sub-pp053	1.0	0.0	1668.0
sub-pp053	1.0	0.0	1557.4000000059605
sub-pp053	1.0	0.0	1688.7000000178814
sub-pp053	1.0	0.0	2230.2999999821186
sub-pp053	1.0	0.0	1674.0
sub-pp053	1.0	0.0	3636.400000005961
sub-pp053	1.0	0.0	4723.399999976158
sub-pp053	1.0	0.0	2366.5999999940395
sub-pp053	1.0	0.0	2102.300000011921
sub-pp053	1.0	0.0	1571.2999999821186
