participant_id	rtt-sum_corr	rtt-sum_incorr	rtt-sum_RT
sub-pp162	1.0	0.0	2297.5
sub-pp162	1.0	0.0	1741.899999976158
sub-pp162	1.0	0.0	2545.7000000178814
sub-pp162	1.0	0.0	2619.5
sub-pp162	1.0	0.0	2046.399999976158
sub-pp162	1.0	0.0	1936.0
sub-pp162	1.0	0.0	3127.800000011921
sub-pp162	1.0	0.0	2448.5999999940395
sub-pp162	1.0	0.0	2810.699999988079
sub-pp162	1.0	0.0	10172.30000001192
sub-pp162	1.0	0.0	1665.7999999821186
sub-pp162	1.0	0.0	1497.0
sub-pp162	1.0	0.0	1172.5
sub-pp162	1.0	0.0	1659.0999999940395
sub-pp162	1.0	0.0	1590.4000000059605
sub-pp162	1.0	0.0	1879.399999976158
sub-pp162	1.0	0.0	2215.5999999940395
sub-pp162	1.0	0.0	1499.0999999940395
sub-pp162	1.0	0.0	1602.0999999940395
sub-pp162	1.0	0.0	2358.800000011921
sub-pp162	1.0	0.0	2535.9000000059605
sub-pp162	1.0	0.0	2197.5
sub-pp162	1.0	0.0	2062.800000011921
sub-pp162	1.0	0.0	2269.300000011921
sub-pp162	1.0	0.0	2186.0999999940395
sub-pp162	1.0	0.0	2239.800000011921
sub-pp162	1.0	0.0	3163.2999999821186
sub-pp162	1.0	0.0	2208.4000000059605
sub-pp162	1.0	0.0	2956.5999999940395
sub-pp162	1.0	0.0	2149.2999999821186
sub-pp162	1.0	0.0	3535.5
sub-pp162	1.0	0.0	2798.300000011921
sub-pp162	0.0	1.0	3432.5
sub-pp162	1.0	0.0	3087.0
sub-pp162	1.0	0.0	4595.299999982119
