participant_id	digit-back_corr	digit-back_incorr	digit-back_RT	digit-back_response
sub-pp124	1.0	0.0	2872.699999988079	13
sub-pp124	1.0	0.0	2412.200000047684	42
sub-pp124	0.0	1.0	1943.699999988079	46
sub-pp124	1.0	0.0	2677.0	75
sub-pp124	1.0	0.0	3588.900000035763	926
sub-pp124	1.0	0.0	6040.699999988079	574
sub-pp124	1.0	0.0	7875.699999988079	9728
sub-pp124	1.0	0.0	6075.600000023842	8694
sub-pp124	1.0	0.0	7083.199999988079	34856
sub-pp124	1.0	0.0	8964.0	68451
sub-pp124	0.0	1.0	18438.0	83715
sub-pp124	1.0	0.0	28933.400000035763	658427
sub-pp124	0.0	1.0	13287.100000023842	264918
sub-pp124	0.0	1.0	24345.60000002384	829374
