participant_id	artgram_corr	artgram_incorr	artgram_RT
sub-pp069	0.0	1.0	19311.599999997765
sub-pp069	1.0	0.0	10494.199999999257
sub-pp069	1.0	0.0	14409.300000000743
sub-pp069	1.0	0.0	27949.70000000298
sub-pp069	0.0	1.0	16389.699999999255
sub-pp069	0.0	1.0	30697.099999997765
sub-pp069	0.0	1.0	32100.400000002235
sub-pp069	1.0	0.0	12805.699999999257
sub-pp069	1.0	0.0	27274.89999999851
sub-pp069	1.0	0.0	16271.89999999851
sub-pp069	1.0	0.0	26165.0
sub-pp069	1.0	0.0	33481.400000002235
