participant_id	artgram_corr	artgram_incorr	artgram_RT
sub-pp164	1.0	0.0	42608.60000002384
sub-pp164	1.0	0.0	34955.39999997616
sub-pp164	1.0	0.0	64555.30000001192
sub-pp164	1.0	0.0	136005.19999998808
sub-pp164	1.0	0.0	100044.59999996424
sub-pp164	0.0	1.0	177130.10000002384
sub-pp164	1.0	0.0	83466.70000004768
sub-pp164	1.0	0.0	40400.69999998808
sub-pp164	1.0	0.0	52869.20000004768
sub-pp164	0.0	1.0	51487.80000001192
sub-pp164	1.0	0.0	28787.900000035763
sub-pp164	1.0	0.0	46824.70000004768
