participant_id	digit-back_corr	digit-back_incorr	digit-back_RT	digit-back_response
sub-pp105	1.0	0.0	2189.600000023842	13
sub-pp105	1.0	0.0	1529.399999976158	42
sub-pp105	1.0	0.0	1677.6999999284744	64
sub-pp105	1.0	0.0	2111.1999999284744	75
sub-pp105	1.0	0.0	2359.700000047684	926
sub-pp105	0.0	1.0	2006.900000095368	547
sub-pp105	0.0	1.0	4352.199999928474	9827
sub-pp105	1.0	0.0	8061.700000047684	8694
sub-pp105	1.0	0.0	6536.200000047684	34856
sub-pp105	1.0	0.0	5441.100000023842	68451
sub-pp105	1.0	0.0	8733.800000071526	814735
sub-pp105	1.0	0.0	5603.700000047684	658427
sub-pp105	0.0	1.0	8249.300000071526	2639478
sub-pp105	0.0	1.0	26884.79999995232	8296874
