participant_id	rtt-sub_corr	rtt-sub_incorr	rtt-sub_RT
sub-pp105	1.0	0.0	1784.600000023842
sub-pp105	1.0	0.0	2713.7999999523163
sub-pp105	1.0	0.0	1232.899999976158
sub-pp105	1.0	0.0	2138.899999976158
sub-pp105	1.0	0.0	1785.7999999523165
sub-pp105	0.0	1.0	1725.5
sub-pp105	1.0	0.0	1629.2000000476835
sub-pp105	1.0	0.0	1554.2000000476835
sub-pp105	1.0	0.0	2493.9000000953674
sub-pp105	1.0	0.0	1673.7000000476835
sub-pp105	1.0	0.0	1413.8000000715256
sub-pp105	1.0	0.0	1510.7999999523165
sub-pp105	1.0	0.0	2614.2999999523163
sub-pp105	1.0	0.0	2996.0
sub-pp105	1.0	0.0	1454.899999976158
sub-pp105	1.0	0.0	2569.5
sub-pp105	1.0	0.0	4734.100000023842
sub-pp105	1.0	0.0	2287.2999999523163
sub-pp105	1.0	0.0	3977.099999904633
sub-pp105	1.0	0.0	2922.5
sub-pp105	1.0	0.0	1836.700000047684
sub-pp105	1.0	0.0	1853.3000000715256
sub-pp105	1.0	0.0	3168.099999904633
sub-pp105	1.0	0.0	2018.5
sub-pp105	1.0	0.0	1706.100000023842
sub-pp105	1.0	0.0	3389.7999999523163
