participant_id	digit-back_corr	digit-back_incorr	digit-back_RT	digit-back_response
sub-pp151	1.0	0.0	2192.0	13
sub-pp151	1.0	0.0	965.8000000119208	42
sub-pp151	1.0	0.0	1253.5	64
sub-pp151	1.0	0.0	2553.399999976158	75
sub-pp151	1.0	0.0	3998.800000011921	926
sub-pp151	1.0	0.0	4075.300000011921	574
sub-pp151	1.0	0.0	6230.199999988079	9728
sub-pp151	1.0	0.0	5836.300000011921	8694
sub-pp151	1.0	0.0	14648.399999976158	34856
sub-pp151	1.0	0.0	12207.80000001192	68451
sub-pp151	0.0	1.0	49974.20000004768	813745
sub-pp151	0.0	1.0	20982.59999996424	681427
