participant_id	rtt-sum_corr	rtt-sum_incorr	rtt-sum_RT
sub-pp108	1.0	0.0	1264.8999999994412
sub-pp108	1.0	0.0	1141.9000000003723
sub-pp108	1.0	0.0	958.2999999998136
sub-pp108	1.0	0.0	1886.5
sub-pp108	1.0	0.0	1779.2999999998135
sub-pp108	1.0	0.0	1557.0
sub-pp108	1.0	0.0	1073.0999999996277
sub-pp108	1.0	0.0	1462.9000000003723
sub-pp108	1.0	0.0	1880.2000000001865
sub-pp108	1.0	0.0	4967.099999999628
sub-pp108	1.0	0.0	992.7999999998136
sub-pp108	1.0	0.0	866.7999999998137
sub-pp108	1.0	0.0	910.1000000005588
sub-pp108	1.0	0.0	1054.7000000001865
sub-pp108	1.0	0.0	976.5
sub-pp108	1.0	0.0	1262.7999999998135
sub-pp108	1.0	0.0	1399.0
sub-pp108	1.0	0.0	1375.9000000003723
sub-pp108	1.0	0.0	1327.5999999996277
sub-pp108	0.0	1.0	1370.0
sub-pp108	1.0	0.0	1597.0
sub-pp108	1.0	0.0	1032.5
sub-pp108	1.0	0.0	1837.7000000001865
sub-pp108	1.0	0.0	1248.7000000001865
sub-pp108	1.0	0.0	1327.2000000001865
sub-pp108	1.0	0.0	1772.7000000001865
sub-pp108	0.0	1.0	2728.5999999996275
sub-pp108	1.0	0.0	3192.699999999255
sub-pp108	0.0	1.0	1338.9000000003723
sub-pp108	1.0	0.0	1772.6000000005588
sub-pp108	1.0	0.0	1923.2000000001865
sub-pp108	1.0	0.0	3359.4000000003725
sub-pp108	1.0	0.0	2698.5999999996275
sub-pp108	1.0	0.0	1728.7999999998135
sub-pp108	1.0	0.0	1874.1000000005588
sub-pp108	1.0	0.0	2141.0999999996275
sub-pp108	1.0	0.0	2739.600000000559
sub-pp108	1.0	0.0	1834.4000000003723
sub-pp108	1.0	0.0	3983.7999999998137
sub-pp108	1.0	0.0	3011.800000000745
sub-pp108	0.0	1.0	5149.100999999995
