participant_id	digit-back_corr	digit-back_incorr	digit-back_RT	digit-back_response
sub-pp108	1.0	0.0	1888.6999999999528	13.0
sub-pp108	1.0	0.0	1234.7999999998135	42.0
sub-pp108	1.0	0.0	1546.1000000000931	64.0
sub-pp108	1.0	0.0	2248.0999999998603	75.0
sub-pp108	1.0	0.0	2501.399999999907	926.0
sub-pp108	1.0	0.0	3019.0	574.0
sub-pp108	0.0	1.0	3553.5999999998603	9782.0
sub-pp108	0.0	1.0	11221.59999999986	8974.0
sub-pp108	1.0	0.0	3689.100000000093	34856.0
sub-pp108	0.0	1.0	10048.0	n/a
sub-pp108	1.0	0.0	6843.300000000047	814735.0
sub-pp108	1.0	0.0	6969.59999999986	658427.0
sub-pp108	0.0	1.0	18562.399999999907	26318.0
sub-pp108	1.0	0.0	10733.300000000048	8269374.0
sub-pp108	0.0	1.0	20365.5	8126.0
sub-pp108	0.0	1.0	8862.300000000047	43126.0
