participant_id	rtt-sub_corr	rtt-sub_incorr	rtt-sub_RT
sub-pp024	1.0	0.0	1867.800000011921
sub-pp024	1.0	0.0	2956.400000035763
sub-pp024	1.0	0.0	1398.2000000476835
sub-pp024	1.0	0.0	1818.300000011921
sub-pp024	1.0	0.0	1426.4000000357628
sub-pp024	1.0	0.0	3747.100000023842
sub-pp024	1.0	0.0	2158.699999988079
sub-pp024	1.0	0.0	2586.100000023842
sub-pp024	1.0	0.0	1697.600000023842
sub-pp024	0.0	1.0	1777.4000000357628
sub-pp024	1.0	0.0	3255.099999964237
sub-pp024	1.0	0.0	1492.300000011921
sub-pp024	1.0	0.0	1713.9000000357628
sub-pp024	1.0	0.0	2153.399999976158
sub-pp024	1.0	0.0	1339.899999976158
sub-pp024	1.0	0.0	2012.899999976158
sub-pp024	1.0	0.0	5524.900000035763
sub-pp024	1.0	0.0	1928.399999976158
sub-pp024	1.0	0.0	4530.599999964237
sub-pp024	1.0	0.0	2170.899999976158
sub-pp024	1.0	0.0	1839.9000000357628
sub-pp024	1.0	0.0	2264.600000023842
sub-pp024	1.0	0.0	2984.300000011921
sub-pp024	1.0	0.0	1835.899999976158
sub-pp024	1.0	0.0	3191.8010000000068
