participant_id	digit-back_corr	digit-back_incorr	digit-back_RT	digit-back_response
sub-pp133	1.0	0.0	2165.199999988079	13
sub-pp133	1.0	0.0	2840.700000047684	42
sub-pp133	1.0	0.0	2880.899999976158	64
sub-pp133	1.0	0.0	2106.699999988079	75
sub-pp133	1.0	0.0	3233.600000023842	926
sub-pp133	1.0	0.0	2585.099999964237	574
sub-pp133	1.0	0.0	8141.0	9728
sub-pp133	1.0	0.0	4838.800000011921	8694
sub-pp133	0.0	1.0	10051.899999976158	34865
sub-pp133	1.0	0.0	6098.700000047684	68451
sub-pp133	0.0	1.0	7179.899999976158	814573
sub-pp133	0.0	1.0	7885.100000023842	658347
