participant_id	rtt-sub_corr	rtt-sub_incorr	rtt-sub_RT
sub-pp133	1.0	0.0	1612.5999999642372
sub-pp133	1.0	0.0	1500.800000011921
sub-pp133	1.0	0.0	1198.699999988079
sub-pp133	1.0	0.0	1686.0999999642372
sub-pp133	1.0	0.0	2611.0
sub-pp133	1.0	0.0	1878.899999976158
sub-pp133	1.0	0.0	1651.5
sub-pp133	1.0	0.0	2633.099999964237
sub-pp133	1.0	0.0	3456.5
sub-pp133	1.0	0.0	1582.199999988079
sub-pp133	1.0	0.0	1468.300000011921
sub-pp133	1.0	0.0	1638.699999988079
sub-pp133	1.0	0.0	1368.9000000357628
sub-pp133	1.0	0.0	2022.6000000238416
sub-pp133	1.0	0.0	1340.199999988079
sub-pp133	1.0	0.0	2084.399999976158
sub-pp133	1.0	0.0	3228.399999976158
sub-pp133	1.0	0.0	2234.400000035763
sub-pp133	1.0	0.0	2977.899999976158
sub-pp133	1.0	0.0	4407.600000023842
sub-pp133	1.0	0.0	1942.399999976158
sub-pp133	1.0	0.0	2457.899999976158
sub-pp133	1.0	0.0	2656.399999976158
sub-pp133	1.0	0.0	3443.699999988079
sub-pp133	1.0	0.0	2446.800000011921
sub-pp133	1.0	0.0	2456.600000023842
