participant_id	artgram_corr	artgram_incorr	artgram_RT
sub-pp169	1.0	0.0	42343.0
sub-pp169	1.0	0.0	15771.0
sub-pp169	1.0	0.0	20544.0
sub-pp169	1.0	0.0	40813.0
sub-pp169	1.0	0.0	40940.0
sub-pp169	0.0	1.0	31955.0
sub-pp169	1.0	0.0	32382.0
sub-pp169	1.0	0.0	47978.0
sub-pp169	1.0	0.0	20632.0
sub-pp169	1.0	0.0	29958.0
sub-pp169	0.0	1.0	70006.0
sub-pp169	1.0	0.0	1855.0
