participant_id	rtt-sub_corr	rtt-sub_incorr	rtt-sub_RT
sub-pp021	1.0	0.0	1409.2999999998135
sub-pp021	1.0	0.0	1557.9000000003723
sub-pp021	1.0	0.0	1400.5
sub-pp021	1.0	0.0	1826.0
sub-pp021	1.0	0.0	1209.8999999994412
sub-pp021	1.0	0.0	1440.4000000003723
sub-pp021	1.0	0.0	1373.0
sub-pp021	1.0	0.0	1552.7999999998135
sub-pp021	1.0	0.0	1946.7999999998133
sub-pp021	1.0	0.0	1312.9000000003723
sub-pp021	1.0	0.0	1484.2999999998135
sub-pp021	1.0	0.0	1459.6000000005588
sub-pp021	1.0	0.0	2175.2000000001863
sub-pp021	1.0	0.0	2294.0
sub-pp021	0.0	1.0	2182.0999999996275
sub-pp021	1.0	0.0	2648.5
sub-pp021	1.0	0.0	2296.0
sub-pp021	1.0	0.0	1860.7000000001865
sub-pp021	1.0	0.0	2255.4000000003725
sub-pp021	1.0	0.0	1671.0
sub-pp021	1.0	0.0	1776.0
sub-pp021	1.0	0.0	1827.4000000003723
sub-pp021	1.0	0.0	2190.4000000003725
sub-pp021	1.0	0.0	1779.3999999994412
sub-pp021	1.0	0.0	1580.0
sub-pp021	1.0	0.0	1642.7000000001865
sub-pp021	1.0	0.0	2065.4000000003725
sub-pp021	1.0	0.0	2515.9000000003725
sub-pp021	0.0	1.0	4848.200000000186
sub-pp021	0.0	1.0	3405.5
sub-pp021	0.0	1.0	483.4180000000051
