participant_id	digit-back_corr	digit-back_incorr	digit-back_RT	digit-back_response
sub-pp021	1.0	0.0	1180.5	13
sub-pp021	1.0	0.0	976.5	42
sub-pp021	1.0	0.0	836.5	64
sub-pp021	1.0	0.0	1582.1000000005588	75
sub-pp021	1.0	0.0	2120.7999999998137	926
sub-pp021	1.0	0.0	1464.1000000005588	574
sub-pp021	1.0	0.0	1837.8999999994408	9728
sub-pp021	1.0	0.0	3793.5	8694
sub-pp021	1.0	0.0	2262.199999999255	34856
sub-pp021	1.0	0.0	2204.7000000001863	68451
sub-pp021	1.0	0.0	2383.5999999996275	814735
sub-pp021	1.0	0.0	2408.0	658427
sub-pp021	1.0	0.0	5499.700000000186	2639418
sub-pp021	0.0	1.0	3489.5999999996275	8269347
sub-pp021	1.0	0.0	4084.5	81267349
sub-pp021	0.0	1.0	7514.700000000186	34621857
