participant_id	digit-back_corr	digit-back_incorr	digit-back_RT	digit-back_response
sub-pp027	1.0	0.0	941.6999999284744	13
sub-pp027	1.0	0.0	1597.9000000953674	42
sub-pp027	1.0	0.0	839.5999999046326	64
sub-pp027	1.0	0.0	1606.0	75
sub-pp027	1.0	0.0	4060.299999952316	926
sub-pp027	1.0	0.0	4914.0	574
sub-pp027	1.0	0.0	6247.199999928474	9728
sub-pp027	0.0	1.0	17679.0	86924
sub-pp027	1.0	0.0	6613.900000095367	34856
sub-pp027	1.0	0.0	6556.899999976158	68451
sub-pp027	0.0	1.0	8866.899999976158	81735
sub-pp027	1.0	0.0	10815.399999976158	658427
sub-pp027	0.0	1.0	11562.700000047684	269418
sub-pp027	0.0	1.0	6422.5	8264971
