participant_id	apm_corr	apm_incorr	apm_RT
sub-pp013	1.0	0.0	23884.0
sub-pp013	1.0	0.0	15114.0
sub-pp013	1.0	0.0	81267.0
sub-pp013	1.0	0.0	44940.0
sub-pp013	1.0	0.0	28661.0
sub-pp013	0.0	1.0	27110.0
sub-pp013	1.0	0.0	45303.0
sub-pp013	1.0	0.0	39033.0
sub-pp013	1.0	0.0	33770.0
sub-pp013	1.0	0.0	28563.0
sub-pp013	0.0	1.0	75220.0
sub-pp013	0.0	1.0	69894.0
sub-pp013	1.0	0.0	95819.0
sub-pp013	0.0	1.0	92165.0
sub-pp013	1.0	0.0	146791.0
sub-pp013	1.0	0.0	116183.0
sub-pp013	1.0	0.0	119548.0
sub-pp013	0.0	1.0	90250.0
sub-pp013	1.0	0.0	135052.0
