participant_id	apm_corr	apm_incorr	apm_RT
sub-pp042	0.0	1.0	45730.29999999702
sub-pp042	1.0	0.0	49030.69999999553
sub-pp042	0.0	1.0	62932.30000000447
sub-pp042	0.0	1.0	48997.70000000298
sub-pp042	0.0	1.0	161121.40000000596
sub-pp042	0.0	1.0	33144.59999999404
sub-pp042	1.0	0.0	69881.60000000149
sub-pp042	0.0	1.0	85337.10000000149
sub-pp042	0.0	1.0	42920.09999999404
sub-pp042	1.0	0.0	108104.79999999702
sub-pp042	0.0	1.0	79197.29999999702
sub-pp042	1.0	0.0	85854.70000000298
sub-pp042	0.0	1.0	96882.29999999702
sub-pp042	0.0	1.0	85514.39999999851
sub-pp042	0.0	1.0	202031.1999999956
