participant_id	apm_corr	apm_incorr	apm_RT
sub-pp158	1.0	0.0	14612.0
sub-pp158	1.0	0.0	9050.0
sub-pp158	1.0	0.0	38055.0
sub-pp158	1.0	0.0	31606.0
sub-pp158	0.0	1.0	26164.0
sub-pp158	0.0	1.0	46793.0
sub-pp158	0.0	1.0	36373.0
sub-pp158	1.0	0.0	32778.0
sub-pp158	0.0	1.0	52780.0
sub-pp158	0.0	1.0	63219.0
sub-pp158	1.0	0.0	44252.0
sub-pp158	0.0	1.0	47960.0
sub-pp158	0.0	1.0	31573.0
sub-pp158	0.0	1.0	14151.0
sub-pp158	0.0	1.0	24350.0
sub-pp158	0.0	1.0	25972.0
sub-pp158	0.0	1.0	31177.0
sub-pp158	0.0	1.0	24498.0
sub-pp158	1.0	0.0	50420.0
sub-pp158	0.0	1.0	27782.0
sub-pp158	0.0	1.0	46985.0
sub-pp158	1.0	0.0	25921.0
sub-pp158	0.0	1.0	64409.0
