participant_id	pollueur_acc	pollueur_errors	pollueur_mclm	pollueur_rt_manual	alouette_acc	alouette_errors	alouette_mclm	alouette_rt_manual
sub-pp158	295.0	3.0	176.840843241083	100.09	258.0	7.0	179.291174426685	86.34
