participant_id	mlat5_corr	mlat5_incorr	mlat5_RT
sub-pp158	1.0	0.0	2213.0
sub-pp158	1.0	0.0	1585.0
sub-pp158	1.0	0.0	1744.0
sub-pp158	1.0	0.0	1292.0
sub-pp158	1.0	0.0	6521.0
sub-pp158	1.0	0.0	1539.0
sub-pp158	1.0	0.0	6236.0
sub-pp158	1.0	0.0	4984.0
sub-pp158	1.0	0.0	1563.0
sub-pp158	1.0	0.0	1244.0
sub-pp158	1.0	0.0	2678.0
sub-pp158	1.0	0.0	1851.0
sub-pp158	1.0	0.0	5779.0
sub-pp158	0.0	1.0	6484.0
sub-pp158	1.0	0.0	6117.0
sub-pp158	1.0	0.0	4998.0
sub-pp158	0.0	1.0	5313.0
sub-pp158	1.0	0.0	3499.0
sub-pp158	0.0	1.0	4085.0
sub-pp158	1.0	0.0	6684.0
sub-pp158	1.0	0.0	1546.0
sub-pp158	1.0	0.0	4779.0
sub-pp158	1.0	0.0	6664.0
sub-pp158	1.0	0.0	4736.0
