participant_id	rtt-sum_corr	rtt-sum_incorr	rtt-sum_RT
sub-pp158	1.0	0.0	2175.0
sub-pp158	1.0	0.0	2096.0
sub-pp158	1.0	0.0	1572.0
sub-pp158	1.0	0.0	1808.0
sub-pp158	1.0	0.0	2895.0
sub-pp158	1.0	0.0	1468.0
sub-pp158	1.0	0.0	2428.0
sub-pp158	1.0	0.0	1990.0
sub-pp158	1.0	0.0	3449.0
sub-pp158	0.0	1.0	3394.0
sub-pp158	1.0	0.0	1383.0
sub-pp158	1.0	0.0	1430.0
sub-pp158	1.0	0.0	1342.0
sub-pp158	1.0	0.0	1432.0
sub-pp158	1.0	0.0	1506.0
sub-pp158	1.0	0.0	2122.0
sub-pp158	1.0	0.0	1935.0
sub-pp158	1.0	0.0	1269.0
sub-pp158	1.0	0.0	1586.0
sub-pp158	1.0	0.0	3154.0
sub-pp158	1.0	0.0	1705.0
sub-pp158	1.0	0.0	2019.0
sub-pp158	1.0	0.0	1866.0
sub-pp158	1.0	0.0	1830.0
sub-pp158	1.0	0.0	1657.0
sub-pp158	1.0	0.0	2320.0
sub-pp158	0.0	1.0	3149.0
sub-pp158	1.0	0.0	1719.0
sub-pp158	0.0	1.0	2897.0
sub-pp158	0.0	1.0	3145.0
sub-pp158	1.0	0.0	4285.0
sub-pp158	1.0	0.0	2395.0
sub-pp158	0.0	1.0	6166.0
sub-pp158	1.0	0.0	3599.0
sub-pp158	1.0	0.0	3586.0
