participant_id	artgram_corr	artgram_incorr	artgram_RT
sub-pp072	0.0	1.0	46032.20000076294
sub-pp072	1.0	0.0	55465.80000114441
sub-pp072	1.0	0.0	32442.89999961853
sub-pp072	1.0	0.0	55469.69999885559
sub-pp072	1.0	0.0	64104.29999923706
sub-pp072	1.0	0.0	52418.10000038147
sub-pp072	0.0	1.0	22575.60000038147
sub-pp072	0.0	1.0	69218.29999923706
sub-pp072	1.0	0.0	33780.0
sub-pp072	0.0	1.0	49972.39999961853
sub-pp072	0.0	1.0	29035.0
sub-pp072	1.0	0.0	58253.39999961853
