participant_id	rtt-sub_corr	rtt-sub_incorr	rtt-sub_RT
sub-pp038	1.0	0.0	1681.0
sub-pp038	1.0	0.0	3812.0
sub-pp038	1.0	0.0	1540.0
sub-pp038	1.0	0.0	1467.0
sub-pp038	1.0	0.0	2186.0
sub-pp038	1.0	0.0	1736.0
sub-pp038	1.0	0.0	1859.0
sub-pp038	1.0	0.0	1623.0
sub-pp038	1.0	0.0	2321.0
sub-pp038	1.0	0.0	1767.0
sub-pp038	1.0	0.0	1526.0
sub-pp038	1.0	0.0	1886.0
sub-pp038	1.0	0.0	2169.0
sub-pp038	1.0	0.0	1762.0
sub-pp038	1.0	0.0	1512.0
sub-pp038	1.0	0.0	2304.0
sub-pp038	0.0	1.0	7782.0
sub-pp038	1.0	0.0	3195.0
sub-pp038	1.0	0.0	9284.0
sub-pp038	1.0	0.0	1931.0
sub-pp038	1.0	0.0	2031.0
sub-pp038	1.0	0.0	3403.0
