participant_id	pollueur_acc	pollueur_errors	pollueur_mclm	pollueur_rt_manual	alouette_acc	alouette_errors	alouette_mclm	alouette_rt_manual
sub-pp038	297.0	1.0	137.013685991081	130.06	259.0	6.0	142.699724517906	108.9
