participant_id	apm_corr	apm_incorr	apm_RT
sub-pp038	1.0	0.0	16381.0
sub-pp038	1.0	0.0	12736.0
sub-pp038	1.0	0.0	24444.0
sub-pp038	1.0	0.0	30437.0
sub-pp038	1.0	0.0	37680.0
sub-pp038	0.0	1.0	84450.0
sub-pp038	1.0	0.0	60083.0
sub-pp038	0.0	1.0	29848.0
sub-pp038	1.0	0.0	91624.0
sub-pp038	1.0	0.0	59956.0
sub-pp038	0.0	1.0	70800.0
sub-pp038	0.0	1.0	71292.0
sub-pp038	0.0	1.0	18291.0
sub-pp038	0.0	1.0	30646.0
sub-pp038	0.0	1.0	31573.0
sub-pp038	0.0	1.0	46453.0
sub-pp038	0.0	1.0	24852.0
sub-pp038	0.0	1.0	30323.0
sub-pp038	0.0	1.0	52380.0
sub-pp038	0.0	1.0	53550.0
sub-pp038	0.0	1.0	66361.0
sub-pp038	1.0	0.0	32323.0
sub-pp038	0.0	1.0	24539.0
