participant_id	digit-back_corr	digit-back_incorr	digit-back_RT	digit-back_response
sub-pp088	1.0	0.0	1659.5	13
sub-pp088	1.0	0.0	2344.0	42
sub-pp088	1.0	0.0	1578.7999999970198	64
sub-pp088	1.0	0.0	2376.5999999940395	75
sub-pp088	1.0	0.0	5346.70000000298	926
sub-pp088	1.0	0.0	1948.0999999940395	574
sub-pp088	1.0	0.0	1974.20000000298	9728
sub-pp088	1.0	0.0	3284.20000000298	8694
sub-pp088	1.0	0.0	3120.5	34856
sub-pp088	1.0	0.0	4852.4000000059605	68451
sub-pp088	0.0	1.0	7974.29999999702	817345
sub-pp088	1.0	0.0	8089.70000000298	658427
sub-pp088	0.0	1.0	15933.20000000298	2639741
sub-pp088	0.0	1.0	9314.59999999404	8269174
