participant_id	artgram_corr	artgram_incorr	artgram_RT
sub-pp031	1.0	0.0	118590.40000009535
sub-pp031	1.0	0.0	84549.60000014305
sub-pp031	1.0	0.0	55313.70000004768
sub-pp031	1.0	0.0	60589.20000004768
sub-pp031	1.0	0.0	66129.19999980927
sub-pp031	1.0	0.0	77673.89999985695
sub-pp031	1.0	0.0	75300.19999980927
sub-pp031	1.0	0.0	80000.20000004768
sub-pp031	1.0	0.0	40238.20000004768
sub-pp031	1.0	0.0	120408.59999990465
sub-pp031	0.0	1.0	85986.40000009537
