participant_id	artgram_corr	artgram_incorr	artgram_RT
sub-pp127	1.0	0.0	44903.20000004768
sub-pp127	0.0	1.0	29483.200000047684
sub-pp127	1.0	0.0	48095.89999985695
sub-pp127	1.0	0.0	56132.40000009537
sub-pp127	0.0	1.0	37693.09999990463
sub-pp127	0.0	1.0	14812.100000143051
sub-pp127	1.0	0.0	37749.79999995232
sub-pp127	1.0	0.0	17749.700000047684
sub-pp127	0.0	1.0	87670.09999990463
sub-pp127	0.0	1.0	19862.79999995232
sub-pp127	1.0	0.0	632.5
sub-pp127	1.0	0.0	48262.59999990463
