participant_id	apm_corr	apm_incorr	apm_RT
sub-pp145	1.0	0.0	17910.89999985695
sub-pp145	1.0	0.0	11096.0
sub-pp145	1.0	0.0	26920.10000014305
sub-pp145	1.0	0.0	56258.89999985695
sub-pp145	1.0	0.0	37774.29999995232
sub-pp145	1.0	0.0	61573.10000014305
sub-pp145	1.0	0.0	78729.29999995232
sub-pp145	0.0	1.0	49606.19999980927
sub-pp145	0.0	1.0	62351.29999995232
sub-pp145	0.0	1.0	87585.5
sub-pp145	1.0	0.0	78083.0
sub-pp145	1.0	0.0	39595.09999990463
sub-pp145	0.0	1.0	112482.59999990465
sub-pp145	0.0	1.0	37184.20000004768
sub-pp145	1.0	0.0	72603.70000004768
sub-pp145	0.0	1.0	61474.60000014305
sub-pp145	1.0	0.0	59647.09999990463
sub-pp145	0.0	1.0	24707.5
sub-pp145	0.0	1.0	96361.79999995232
sub-pp145	0.0	1.0	52103.40000009537
sub-pp145	1.0	0.0	101295.5
