participant_id	apm_corr	apm_incorr	apm_RT
sub-pp092	0.0	1.0	43406.89999999944
sub-pp092	0.0	1.0	45194.700000000186
sub-pp092	0.0	1.0	46683.90000000037
sub-pp092	0.0	1.0	39575.40000000037
sub-pp092	1.0	0.0	44549.5
sub-pp092	0.0	1.0	33475.60000000056
sub-pp092	0.0	1.0	24164.299999999814
sub-pp092	0.0	1.0	49918.5
sub-pp092	1.0	0.0	47082.60000000056
sub-pp092	0.0	1.0	67831.90000000037
sub-pp092	1.0	0.0	53261.90000000037
sub-pp092	0.0	1.0	60577.79999999981
sub-pp092	0.0	1.0	57854.39999999944
sub-pp092	0.0	1.0	55318.700000000186
sub-pp092	0.0	1.0	77699.29999999981
sub-pp092	1.0	0.0	35543.699999999255
sub-pp092	0.0	1.0	88661.40000000037
sub-pp092	0.0	1.0	139839.2000000002
sub-pp092	1.0	0.0	125229.7000000002
sub-pp092	0.0	1.0	86911.90000000037
