participant_id	apm_corr	apm_incorr	apm_RT
sub-pp150	1.0	0.0	58628.60000014305
sub-pp150	1.0	0.0	21756.39999985695
sub-pp150	1.0	0.0	26132.400000095367
sub-pp150	1.0	0.0	32269.29999995232
sub-pp150	1.0	0.0	46138.29999995232
sub-pp150	0.0	1.0	105247.79999995232
sub-pp150	0.0	1.0	76691.90000009537
sub-pp150	1.0	0.0	46721.0
sub-pp150	1.0	0.0	82080.5
sub-pp150	1.0	0.0	74956.70000004768
sub-pp150	0.0	1.0	133864.3000001907
sub-pp150	0.0	1.0	75390.70000004768
sub-pp150	0.0	1.0	63449.40000009537
sub-pp150	0.0	1.0	75119.39999985695
sub-pp150	0.0	1.0	94391.10000014304
sub-pp150	0.0	1.0	119087.29999995232
sub-pp150	0.0	1.0	107188.39999985696
