participant_id	digit-back_corr	digit-back_incorr	digit-back_RT	digit-back_response
sub-pp023	1.0	0.0	2979.70000000298	13
sub-pp023	1.0	0.0	1314.5999999940395	42
sub-pp023	1.0	0.0	1038.4000000059605	64
sub-pp023	1.0	0.0	1998.9000000059605	75
sub-pp023	1.0	0.0	5873.20000000298	926
sub-pp023	1.0	0.0	10300.10000000894	574
sub-pp023	1.0	0.0	16977.09999999404	9728
sub-pp023	1.0	0.0	8873.800000011921	8694
sub-pp023	1.0	0.0	27067.20000000298	34856
sub-pp023	0.0	1.0	13293.79999999702	6841
sub-pp023	0.0	1.0	20207.39999999106	854731
sub-pp023	0.0	1.0	29241.60000000894	65827
