participant_id	pollueur_acc	pollueur_errors	pollueur_mclm	pollueur_rt_manual	alouette_acc	alouette_errors	alouette_mclm	alouette_rt_manual
sub-pp022	297.0	1.0	189.534141671985	94.02	264.0	1.0	207.819469955392	76.22
