participant_id	apm_corr	apm_incorr	apm_RT
sub-pp117	0.0	1.0	21205.0
sub-pp117	1.0	0.0	8988.0
sub-pp117	1.0	0.0	25172.00000000003
sub-pp117	1.0	0.0	16113.0
sub-pp117	1.0	0.0	65485.0
sub-pp117	1.0	0.0	19841.0
sub-pp117	1.0	0.0	17682.0
sub-pp117	0.0	1.0	25939.0
sub-pp117	1.0	0.0	15378.0
sub-pp117	1.0	0.0	75554.00000000006
sub-pp117	1.0	0.0	47318.0
sub-pp117	1.0	0.0	52426.0
sub-pp117	1.0	0.0	30919.999999999884
sub-pp117	0.0	1.0	21435.0
sub-pp117	0.0	1.0	62524.0
sub-pp117	0.0	1.0	60471.0
sub-pp117	0.0	1.0	74041.0
sub-pp117	1.0	0.0	107521.0
sub-pp117	0.0	1.0	45023.00000000012
sub-pp117	0.0	1.0	511.0000000001164
sub-pp117	0.0	1.0	44529.0
sub-pp117	0.0	1.0	54353.0
sub-pp117	1.0	0.0	42767.0
