participant_id	apm_corr	apm_incorr	apm_RT
sub-pp021	1.0	0.0	17374.89999999944
sub-pp021	1.0	0.0	16971.199999999255
sub-pp021	1.0	0.0	38807.700000000186
sub-pp021	0.0	1.0	25752.5
sub-pp021	1.0	0.0	49475.40000000037
sub-pp021	0.0	1.0	42250.800000000745
sub-pp021	1.0	0.0	65010.59999999963
sub-pp021	0.0	1.0	30251.400000000373
sub-pp021	0.0	1.0	79313.20000000019
sub-pp021	1.0	0.0	47112.40000000037
sub-pp021	0.0	1.0	108215.2000000002
sub-pp021	1.0	0.0	70492.0
sub-pp021	0.0	1.0	89468.70000000112
sub-pp021	1.0	0.0	134176.1000000015
sub-pp021	0.0	1.0	179053.90000000037
sub-pp021	1.0	0.0	57840.29999999888
sub-pp021	0.0	1.0	61217.5
sub-pp021	0.0	1.0	94237.40000000036
