participant_id	pollueur_acc	pollueur_errors	pollueur_mclm	pollueur_rt_manual	alouette_acc	alouette_errors	alouette_mclm	alouette_rt_manual
sub-pp107	296.0	2.0	166.854565952649	106.44	258.0	7.0	185.034664116663	83.66
