participant_id	apm_corr	apm_incorr	apm_RT
sub-pp019	0.0	1.0	29500.09999999404
sub-pp019	1.0	0.0	27191.0
sub-pp019	0.0	1.0	13504.30000000447
sub-pp019	1.0	0.0	32618.5
sub-pp019	0.0	1.0	42411.19999999553
sub-pp019	0.0	1.0	52489.80000000447
sub-pp019	0.0	1.0	23652.10000000149
sub-pp019	1.0	0.0	45715.59999999404
sub-pp019	0.0	1.0	24264.10000000149
sub-pp019	1.0	0.0	17967.0
sub-pp019	0.0	1.0	31807.60000000149
sub-pp019	0.0	1.0	34488.39999999851
sub-pp019	0.0	1.0	39534.39999999851
sub-pp019	0.0	1.0	32850.20000000298
sub-pp019	0.0	1.0	27382.60000000149
sub-pp019	0.0	1.0	32720.79999999702
sub-pp019	0.0	1.0	43170.19999999553
sub-pp019	0.0	1.0	33520.20000000298
sub-pp019	0.0	1.0	25513.60000000149
sub-pp019	0.0	1.0	36847.39999999851
sub-pp019	0.0	1.0	24699.10000000149
sub-pp019	1.0	0.0	32081.29999999702
sub-pp019	0.0	1.0	21419.09999999404
