participant_id	digit-back_corr	digit-back_incorr	digit-back_RT	digit-back_response
sub-pp112	1.0	0.0	1062.699999988079	13
sub-pp112	1.0	0.0	1485.300000011921	42
sub-pp112	1.0	0.0	1552.0	64
sub-pp112	1.0	0.0	1808.0999999642368	75
sub-pp112	1.0	0.0	1695.699999988079	926
sub-pp112	1.0	0.0	1433.300000011921	574
sub-pp112	1.0	0.0	4238.5	9728
sub-pp112	1.0	0.0	4658.900000035763	8694
sub-pp112	1.0	0.0	6042.099999964237	34856
sub-pp112	1.0	0.0	4979.599999964237	68451
sub-pp112	1.0	0.0	11801.0	814735
sub-pp112	1.0	0.0	8655.5	658427
sub-pp112	1.0	0.0	7687.399999976158	2639418
sub-pp112	0.0	1.0	15111.399999976158	8239674
sub-pp112	0.0	1.0	25670.10000002384	8265749
sub-pp112	0.0	1.0	10324.80000001192	314651827
