participant_id	pollueur_acc	pollueur_errors	pollueur_mclm	pollueur_rt_manual	alouette_acc	alouette_errors	alouette_mclm	alouette_rt_manual
sub-pp018	296.0	2.0	193.949983619089	91.57	263.0	2.0	185.647058823529	85.0
