participant_id	apm_corr	apm_incorr	apm_RT
sub-pp018	1.0	0.0	13774.0
sub-pp018	1.0	0.0	12053.10000000894
sub-pp018	1.0	0.0	15146.09999999404
sub-pp018	1.0	0.0	24879.09999999404
sub-pp018	1.0	0.0	18055.20000000298
sub-pp018	1.0	0.0	54487.59999999404
sub-pp018	1.0	0.0	46162.59999999404
sub-pp018	1.0	0.0	55470.60000000894
sub-pp018	0.0	1.0	73073.40000000596
sub-pp018	1.0	0.0	222112.29999999705
sub-pp018	1.0	0.0	69672.90000000596
sub-pp018	0.0	1.0	38215.5
sub-pp018	1.0	0.0	264083.400000006
sub-pp018	0.0	1.0	261799.80000001192
sub-pp018	0.0	1.0	218843.29999999705
