participant_id	rtt-sum_corr	rtt-sum_incorr	rtt-sum_RT
sub-pp018	1.0	0.0	1613.199999988079
sub-pp018	1.0	0.0	1978.70000000298
sub-pp018	1.0	0.0	1242.7999999970198
sub-pp018	1.0	0.0	2016.8999999910595
sub-pp018	1.0	0.0	3152.0
sub-pp018	1.0	0.0	1794.5999999940395
sub-pp018	1.0	0.0	1718.0
sub-pp018	1.0	0.0	1830.29999999702
sub-pp018	1.0	0.0	2270.1000000089407
sub-pp018	1.0	0.0	2918.20000000298
sub-pp018	1.0	0.0	1130.7000000029802
sub-pp018	1.0	0.0	1080.7000000029802
sub-pp018	1.0	0.0	1669.6000000089407
sub-pp018	1.0	0.0	1161.0999999940395
sub-pp018	1.0	0.0	1195.7000000029802
sub-pp018	1.0	0.0	1547.2000000029802
sub-pp018	1.0	0.0	1320.7000000029802
sub-pp018	1.0	0.0	1740.7999999970198
sub-pp018	1.0	0.0	1493.3999999910593
sub-pp018	1.0	0.0	2058.39999999106
sub-pp018	1.0	0.0	1474.2999999970198
sub-pp018	1.0	0.0	1653.2000000029802
sub-pp018	1.0	0.0	1757.7999999970198
sub-pp018	1.0	0.0	1241.0
sub-pp018	1.0	0.0	1245.0999999940395
sub-pp018	1.0	0.0	1754.3999999910593
sub-pp018	1.0	0.0	2121.20000000298
sub-pp018	1.0	0.0	2215.89999999106
sub-pp018	1.0	0.0	1996.5999999940395
sub-pp018	1.0	0.0	1752.3999999910593
sub-pp018	1.0	0.0	1861.70000000298
sub-pp018	1.0	0.0	3239.0999999940395
sub-pp018	1.0	0.0	2366.89999999106
sub-pp018	1.0	0.0	1768.7999999970198
sub-pp018	1.0	0.0	1649.6000000089407
sub-pp018	1.0	0.0	1965.9000000059605
sub-pp018	1.0	0.0	1850.0
sub-pp018	1.0	0.0	1986.1000000089407
sub-pp018	1.0	0.0	2706.79999999702
sub-pp018	1.0	0.0	2408.20000000298
sub-pp018	1.0	0.0	4865.0
