participant_id	apm_corr	apm_incorr	apm_RT
sub-pp093	1.0	0.0	16461.0
sub-pp093	1.0	0.0	19100.0
sub-pp093	1.0	0.0	26656.0
sub-pp093	1.0	0.0	11911.0
sub-pp093	1.0	0.0	8952.0
sub-pp093	0.0	1.0	20193.0
sub-pp093	1.0	0.0	30593.0
sub-pp093	1.0	0.0	24424.0
sub-pp093	1.0	0.0	19172.0
sub-pp093	1.0	0.0	56647.0
sub-pp093	1.0	0.0	27870.0
sub-pp093	1.0	0.0	36671.0
sub-pp093	0.0	1.0	46208.0
sub-pp093	1.0	0.0	47860.0
sub-pp093	0.0	1.0	58557.0
sub-pp093	1.0	0.0	113079.0
sub-pp093	1.0	0.0	62660.0
sub-pp093	0.0	1.0	20603.0
sub-pp093	1.0	0.0	39649.0
sub-pp093	0.0	1.0	61503.0
sub-pp093	1.0	0.0	78516.0
sub-pp093	0.0	1.0	110242.0
sub-pp093	0.0	1.0	56932.0
