participant_id	apm_corr	apm_incorr	apm_RT
sub-pp116	1.0	0.0	23378.79999999888
sub-pp116	1.0	0.0	38908.59999999963
sub-pp116	0.0	1.0	31359.0
sub-pp116	1.0	0.0	27368.19999999925
sub-pp116	1.0	0.0	70060.59999999963
sub-pp116	1.0	0.0	56012.800000000745
sub-pp116	1.0	0.0	32681.599999999627
sub-pp116	0.0	1.0	71980.30000000075
sub-pp116	1.0	0.0	93227.0
sub-pp116	1.0	0.0	41354.699999999255
sub-pp116	0.0	1.0	27278.099999999627
sub-pp116	0.0	1.0	60770.5
sub-pp116	0.0	1.0	63762.5
sub-pp116	0.0	1.0	38276.40000000037
sub-pp116	0.0	1.0	87707.40000000037
sub-pp116	1.0	0.0	78063.19999999925
sub-pp116	1.0	0.0	159680.6000000015
sub-pp116	1.0	0.0	111002.09999999964
sub-pp116	1.0	0.0	77127.19999999925
