participant_id	digit-back_corr	digit-back_incorr	digit-back_RT	digit-back_response
sub-pp107	1.0	0.0	7770.5	13
sub-pp107	1.0	0.0	1129.199999988079	42
sub-pp107	1.0	0.0	749.4000000059605	64
sub-pp107	1.0	0.0	1622.699999988079	75
sub-pp107	1.0	0.0	4442.09999999404	926
sub-pp107	1.0	0.0	3663.300000011921	574
sub-pp107	1.0	0.0	3396.9000000059605	9728
sub-pp107	1.0	0.0	3061.300000011921	8694
sub-pp107	0.0	1.0	2932.5	34865
sub-pp107	1.0	0.0	2342.4000000059605	68451
sub-pp107	1.0	0.0	6317.59999999404	814735
sub-pp107	1.0	0.0	9560.30000001192	658427
sub-pp107	0.0	1.0	8114.100000023842	2634418
sub-pp107	0.0	1.0	14002.100000023842	86634
