participant_id	artgram_corr	artgram_incorr	artgram_RT
sub-pp078	1.0	0.0	24178.60000000149
sub-pp078	0.0	1.0	117868.30000000448
sub-pp078	1.0	0.0	70975.79999999702
sub-pp078	0.0	1.0	91407.39999999852
sub-pp078	1.0	0.0	77058.0
sub-pp078	1.0	0.0	99646.69999999552
sub-pp078	1.0	0.0	91614.60000000148
sub-pp078	1.0	0.0	71047.10000000149
sub-pp078	0.0	1.0	80780.19999999553
sub-pp078	0.0	1.0	82166.89999999851
sub-pp078	0.0	1.0	59024.69999999553
