participant_id	apm_corr	apm_incorr	apm_RT
sub-pp020	1.0	0.0	31215.400000095367
sub-pp020	1.0	0.0	21134.89999997616
sub-pp020	0.0	1.0	33862.800000071526
sub-pp020	1.0	0.0	51130.0
sub-pp020	1.0	0.0	35667.199999928474
sub-pp020	1.0	0.0	81223.70000004768
sub-pp020	1.0	0.0	48817.800000071526
sub-pp020	0.0	1.0	66240.70000004768
sub-pp020	0.0	1.0	55388.60000002384
sub-pp020	0.0	1.0	50808.79999995232
sub-pp020	1.0	0.0	153179.90000009537
sub-pp020	0.0	1.0	71659.80000007153
sub-pp020	0.0	1.0	79121.29999995232
sub-pp020	0.0	1.0	62659.29999995232
sub-pp020	0.0	1.0	42165.70000004768
sub-pp020	0.0	1.0	94081.69999992847
sub-pp020	0.0	1.0	44556.10000002384
sub-pp020	0.0	1.0	56038.5
sub-pp020	0.0	1.0	81617.10000002384
sub-pp020	0.0	1.0	98769.29999995232
