participant_id	apm_corr	apm_incorr	apm_RT
sub-pp128	1.0	0.0	36656.10000000149
sub-pp128	1.0	0.0	34125.39999999851
sub-pp128	1.0	0.0	52050.90000000596
sub-pp128	1.0	0.0	34795.39999999851
sub-pp128	0.0	1.0	26478.70000000298
sub-pp128	1.0	0.0	57263.60000000149
sub-pp128	1.0	0.0	44301.5
sub-pp128	0.0	1.0	95314.0
sub-pp128	0.0	1.0	46511.19999999553
sub-pp128	0.0	1.0	105637.19999999552
sub-pp128	0.0	1.0	129676.10000000148
sub-pp128	1.0	0.0	64096.10000000149
sub-pp128	0.0	1.0	75857.40000000596
sub-pp128	0.0	1.0	58013.89999999851
sub-pp128	0.0	1.0	146425.6000000015
sub-pp128	0.0	1.0	63962.79999999702
sub-pp128	0.0	1.0	140733.8999999985
