participant_id	rtt-sub_corr	rtt-sub_incorr	rtt-sub_RT
sub-pp110	1.0	0.0	1145.800000011921
sub-pp110	1.0	0.0	1700.4000000357628
sub-pp110	1.0	0.0	1144.399999976158
sub-pp110	1.0	0.0	1869.399999976158
sub-pp110	1.0	0.0	1578.5
sub-pp110	1.0	0.0	1140.5
sub-pp110	1.0	0.0	1129.300000011921
sub-pp110	1.0	0.0	1298.5999999642372
sub-pp110	1.0	0.0	1348.4000000357628
sub-pp110	1.0	0.0	1605.4000000357628
sub-pp110	1.0	0.0	1186.0
sub-pp110	1.0	0.0	1890.399999976158
sub-pp110	1.0	0.0	1291.800000011921
sub-pp110	1.0	0.0	1218.5999999642372
sub-pp110	1.0	0.0	1203.5
sub-pp110	1.0	0.0	1743.699999988079
sub-pp110	1.0	0.0	2695.199999988079
sub-pp110	1.0	0.0	1618.399999976158
sub-pp110	1.0	0.0	5404.400000035763
sub-pp110	1.0	0.0	1706.899999976158
sub-pp110	1.0	0.0	1460.300000011921
sub-pp110	1.0	0.0	1315.9000000357628
sub-pp110	1.0	0.0	2103.900000035763
sub-pp110	1.0	0.0	1559.5
sub-pp110	1.0	0.0	2292.199999988079
sub-pp110	1.0	0.0	2394.7999999523163
sub-pp110	1.0	0.0	2204.199999988079
sub-pp110	1.0	0.0	1649.899999976158
sub-pp110	1.0	0.0	2996.899999976158
sub-pp110	0.0	1.0	2688.2999999523163
sub-pp110	1.0	0.0	4199.900000035763
