participant_id	apm_corr	apm_incorr	apm_RT
sub-pp112	0.0	1.0	25939.79999995232
sub-pp112	1.0	0.0	11535.0
sub-pp112	1.0	0.0	26829.89999997616
sub-pp112	1.0	0.0	12493.400000035765
sub-pp112	1.0	0.0	21926.5
sub-pp112	0.0	1.0	40166.60000002384
sub-pp112	0.0	1.0	35637.89999997616
sub-pp112	1.0	0.0	33012.5
sub-pp112	1.0	0.0	83761.59999996424
sub-pp112	1.0	0.0	29914.89999997616
sub-pp112	0.0	1.0	92244.10000002384
sub-pp112	1.0	0.0	31188.69999998808
sub-pp112	1.0	0.0	35685.0
sub-pp112	0.0	1.0	61615.80000001192
sub-pp112	0.0	1.0	81870.5
sub-pp112	0.0	1.0	43974.0
sub-pp112	0.0	1.0	77051.80000001192
sub-pp112	0.0	1.0	141377.0
sub-pp112	0.0	1.0	81658.30000001192
sub-pp112	1.0	0.0	36781.40000003576
sub-pp112	0.0	1.0	54692.90000003576
sub-pp112	1.0	0.0	45059.69999998808
sub-pp112	0.0	1.0	56661.5
