participant_id	pollueur_acc	pollueur_errors	pollueur_mclm	pollueur_rt_manual	alouette_acc	alouette_errors	alouette_mclm	alouette_rt_manual
sub-pp120	290.0	8.0	162.662428718332	106.97	252.0	13.0	160.953800298063	93.94
