participant_id	purdue_dh1	purdue_dh2	purdue_dh3	purdue_ndh1	purdue_ndh2	purdue_ndh3	purdue_both1	purdue_both2	purdue_both3	purdue_assembly1	purdue_assembly2	purdue_assembly3	purdue_dh_ndh_both1	purdue_dh_ndh_both2	purdue_dh_ndh_both3	purdue_dh_avg	purdue_ndh_avg	purdue_both_avg	purdue_dh_ndh_both_avg	purdue_assembly_avg
sub-pp031	17	19	17	15	16	14	13	13	15	40	44	44	45	48	46	17.66666667	15.0	13.66666667	46.33333333	42.66666667
