participant_id	apm_corr	apm_incorr	apm_RT
sub-pp160	1.0	0.0	29549.09999999404
sub-pp160	1.0	0.0	17242.29999998212
sub-pp160	0.0	1.0	24519.20000001788
sub-pp160	1.0	0.0	16895.09999999404
sub-pp160	1.0	0.0	15532.899999976158
sub-pp160	1.0	0.0	31777.5
sub-pp160	0.0	1.0	15203.5
sub-pp160	0.0	1.0	33439.79999998212
sub-pp160	0.0	1.0	45186.59999999404
sub-pp160	1.0	0.0	50233.09999999404
sub-pp160	0.0	1.0	71407.30000001192
sub-pp160	1.0	0.0	29650.80000001192
sub-pp160	1.0	0.0	34450.09999999404
sub-pp160	1.0	0.0	35462.0
sub-pp160	1.0	0.0	46562.40000000596
sub-pp160	1.0	0.0	65332.19999998808
sub-pp160	1.0	0.0	47537.59999999404
sub-pp160	1.0	0.0	71900.59999999404
sub-pp160	0.0	1.0	45413.70000001788
sub-pp160	0.0	1.0	86799.5
sub-pp160	1.0	0.0	30384.30000001192
sub-pp160	0.0	1.0	28766.0
sub-pp160	0.0	1.0	33951.20000001788
