participant_id	digit-back_corr	digit-back_incorr	digit-back_RT	digit-back_response
sub-pp168	1.0	0.0	2207.199999999255	13
sub-pp168	1.0	0.0	1997.300000000745	42
sub-pp168	1.0	0.0	2565.699999999255	64
sub-pp168	1.0	0.0	3529.29999999702	75
sub-pp168	1.0	0.0	5249.800000000745	926
sub-pp168	1.0	0.0	5024.5	574
sub-pp168	1.0	0.0	5533.599999997765	9728
sub-pp168	1.0	0.0	5075.300000000745	8694
sub-pp168	1.0	0.0	11049.39999999851	34856
sub-pp168	1.0	0.0	7161.89999999851	68451
sub-pp168	0.0	1.0	35425.0	845731
sub-pp168	0.0	1.0	19396.29999999702	681427
