participant_id	artgram_corr	artgram_incorr	artgram_RT
sub-pp045	0.0	1.0	50054.0
sub-pp045	0.0	1.0	8229.0
sub-pp045	0.0	1.0	3436.0
sub-pp045	1.0	0.0	117077.0
sub-pp045	1.0	0.0	72810.0
sub-pp045	1.0	0.0	142260.0
sub-pp045	1.0	0.0	109766.0
sub-pp045	1.0	0.0	64999.0
sub-pp045	1.0	0.0	85979.0
sub-pp045	0.0	1.0	108966.0
sub-pp045	1.0	0.0	132432.0
