participant_id	apm_corr	apm_incorr	apm_RT
sub-pp094	1.0	0.0	21667.69999998808
sub-pp094	1.0	0.0	37069.5
sub-pp094	1.0	0.0	27366.59999999404
sub-pp094	1.0	0.0	20938.59999999404
sub-pp094	0.0	1.0	37918.19999998808
sub-pp094	1.0	0.0	27576.5
sub-pp094	0.0	1.0	76622.90000000596
sub-pp094	1.0	0.0	37150.69999998808
sub-pp094	1.0	0.0	73235.0
sub-pp094	1.0	0.0	150764.30000001192
sub-pp094	0.0	1.0	104654.90000000596
sub-pp094	1.0	0.0	92938.10000002384
sub-pp094	1.0	0.0	45218.20000001788
sub-pp094	1.0	0.0	69114.29999998212
sub-pp094	0.0	1.0	72280.90000000596
sub-pp094	0.0	1.0	108058.0
sub-pp094	1.0	0.0	102292.89999997616
sub-pp094	0.0	1.0	169778.90000000596
