participant_id	rtt-sub_corr	rtt-sub_incorr	rtt-sub_RT
sub-pp162	1.0	0.0	2467.800000011921
sub-pp162	1.0	0.0	2989.5999999940395
sub-pp162	1.0	0.0	2484.5
sub-pp162	0.0	1.0	2957.9000000059605
sub-pp162	1.0	0.0	2156.0999999940395
sub-pp162	1.0	0.0	1840.0
sub-pp162	1.0	0.0	3413.5
sub-pp162	1.0	0.0	4087.300000011921
sub-pp162	1.0	0.0	1870.7000000178807
sub-pp162	1.0	0.0	6026.09999999404
sub-pp162	1.0	0.0	3650.899999976158
sub-pp162	1.0	0.0	2535.5
sub-pp162	1.0	0.0	1647.4000000059605
sub-pp162	1.0	0.0	2969.9000000059605
sub-pp162	1.0	0.0	3439.2000000178814
sub-pp162	1.0	0.0	4167.699999988079
