participant_id	digit-back_corr	digit-back_incorr	digit-back_RT	digit-back_response
sub-pp162	1.0	0.0	1772.2999999970198	13
sub-pp162	1.0	0.0	3234.1000000089407	42
sub-pp162	1.0	0.0	1602.2000000029802	64
sub-pp162	1.0	0.0	2109.39999999106	75
sub-pp162	1.0	0.0	4200.100000008941	926
sub-pp162	1.0	0.0	3488.5	574
sub-pp162	1.0	0.0	8746.59999999404	9728
sub-pp162	1.0	0.0	10554.09999999404	8694
sub-pp162	1.0	0.0	20909.90000000596	34856
sub-pp162	0.0	1.0	13538.70000000298	68541
sub-pp162	0.0	1.0	16850.39999999106	85371
sub-pp162	0.0	1.0	21016.19999998808	678427
