participant_id	artgram_corr	artgram_incorr	artgram_RT
sub-pp162	1.0	0.0	35222.80000001192
sub-pp162	1.0	0.0	38585.30000001192
sub-pp162	1.0	0.0	31374.19999998808
sub-pp162	1.0	0.0	24336.89999997616
sub-pp162	1.0	0.0	24019.69999998808
sub-pp162	1.0	0.0	51120.90000000596
sub-pp162	1.0	0.0	56138.39999997616
sub-pp162	1.0	0.0	77221.0
sub-pp162	1.0	0.0	31039.70000001788
sub-pp162	0.0	1.0	53937.0
sub-pp162	0.0	1.0	12070.69999998808
sub-pp162	1.0	0.0	44810.19999998808
