participant_id	regular1_r1_evalec_acc	regular2_r2_evalec_acc	regular3_r3_evalec_acc	regular4_ecla16_acc	irregular1_r4_evalec_acc	irregular2_lexlength_evalec_acc	irregular3_ecla16_acc	pseudo1_r1_evalec_acc	pseudo2_r2_evalec_acc	pseudo3_r3_evalec_acc	pseudo5_ecla16_acc	regular1_r1_evalec_rt	regular2_r2_evalec_rt	regular3_r3_evalec_rt	regular4_ecla16_rt	irregular1_r4_evalec_rt	irregular2_lexlength_evalec_rt	irregular3_ecla16_rt	pseudo1_r1_evalec_rt	pseudo2_r2_evalec_rt	pseudo3_r3_evalec_rt	pseudo5_ecla16_rt	regular_acc	irregular_acc	pseudo_acc	regular_rt	irregular_rt	pseudo_rt
sub-pp137	12.0	12.0	12.0	20.0	12.0	19.0	18.0	11.0	12.0	12.0	20.0	7.55	6.93	5.34	17.03	6.5	12.75	13.97	10.69	14.37	12.25	29.44	56	49	55	9.2125	11.07333333	16.6875
