participant_id	rtt-sub_corr	rtt-sub_incorr	rtt-sub_RT
sub-pp137	1.0	0.0	2264.800000011921
sub-pp137	1.0	0.0	1625.300000011921
sub-pp137	1.0	0.0	1925.199999988079
sub-pp137	1.0	0.0	2695.899999976158
sub-pp137	1.0	0.0	1919.699999988079
sub-pp137	1.0	0.0	2037.899999976158
sub-pp137	1.0	0.0	1701.7999999523165
sub-pp137	1.0	0.0	1973.199999988079
sub-pp137	1.0	0.0	1925.1000000238416
sub-pp137	1.0	0.0	2205.5
sub-pp137	1.0	0.0	1533.300000011921
sub-pp137	1.0	0.0	2049.200000047684
sub-pp137	1.0	0.0	2193.699999988079
sub-pp137	1.0	0.0	3130.199999988079
sub-pp137	1.0	0.0	1807.0999999642368
sub-pp137	1.0	0.0	4216.300000011921
sub-pp137	0.0	1.0	2935.100000023842
sub-pp137	1.0	0.0	2288.0
sub-pp137	0.0	1.0	2053.399999976158
sub-pp137	1.0	0.0	2435.5
sub-pp137	1.0	0.0	1987.2999999523165
sub-pp137	1.0	0.0	2177.399999976158
sub-pp137	0.0	1.0	2069.099999964237
sub-pp137	1.0	0.0	4668.199999988079
sub-pp137	1.0	0.0	1813.399999976158
